Lead_ID,Name,Company,Email,Phone,Lead_Source,Industry,Lead_Score,Lifecycle_Stage,Intent_Level,Contact_Owner,Last_Engagement_Date
1242,Morgan Buckley,"Jackson, Duncan and Smith",fdavis@gmail.com,001-266-695-9818,Email Campaign,E-commerce,79,SQL,Mid,Rep D,2025-04-22
1243,Michelle Lee,Simpson-Walker,karengarrett@dean-simpson.info,(149)767-4002x867,Facebook Ads,FinTech,86,Customer,High,Rep A,2025-04-27
1244,Jennifer Johnson,Allen-Davis,houstonpeggy@yahoo.com,+1-825-566-1282,Website Form,E-commerce,92,Customer,High,Rep C,2025-06-15
1245,Amber Meyer,"Norton, Hayes and Shah",sfowler@gray.com,+1-870-449-1607,Email Campaign,HRTech,14,Lead,Low,Rep B,2025-06-10
1246,Alan Hernandez,"Rocha, May and Crawford",natashathomas@gmail.com,(000)943-6596x075,Facebook Ads,FinTech,27,Lead,Low,Rep A,2025-04-30
1247,Paula Baker,"Lopez, Lewis and Dalton",shaney@king.org,+1-693-215-2995x96170,Email Campaign,E-commerce,40,MQL,Mid,Rep A,2025-05-22
1248,Robin Daniels,"Rodriguez, Dixon and Reynolds",christopher25@webb-evans.com,034.584.0943,Website Form,E-commerce,58,MQL,Low,Rep D,2025-04-07
1249,Tara Wright,"Graham, Jenkins and Mckinney",cookgina@gmail.com,001-961-306-9570,Website Form,Healthcare,28,Lead,Low,Rep B,2025-05-18
1250,Albert Shaw,Hopkins PLC,erik24@yahoo.com,6953517171,Facebook Ads,EdTech,26,Lead,Low,Rep D,2025-06-26
1251,Jordan Thomas,Brandt Inc,jessesharp@gmail.com,(800)019-5940,Email Campaign,Healthcare,63,SQL,Mid,Rep B,2025-05-23
1252,Tina King,Johnson-Harris,djohnson@yahoo.com,641.402.2695,Email Campaign,E-commerce,66,SQL,High,Rep D,2025-05-14
1253,Casey Smith,Kidd-Huff,mackangela@gmail.com,823.988.4377x21183,Webinar,HRTech,25,Lead,Low,Rep B,2025-06-03
1254,Andrea Stanton,Zamora-Warner,arthursheppard@hotmail.com,204.868.1820x4129,Website Form,E-commerce,3,Lead,Low,Rep C,2025-06-13
1255,Erin Oconnell,"Peters, Atkinson and Thompson",michael68@hotmail.com,001-631-468-7041x15166,Website Form,SaaS,72,SQL,Mid,Rep D,2025-05-29
1256,Curtis Taylor,Nichols Ltd,tammydecker@sandoval-crane.net,7889907077,Webinar,SaaS,44,MQL,Low,Rep B,2025-04-25
1257,Justin Young,Reilly and Sons,davidkrueger@taylor.com,484.171.9322,Website Form,HRTech,97,Customer,High,Rep B,2025-05-05
1258,Brandon Chavez,Robertson Inc,daniel77@gmail.com,(036)071-4987,Email Campaign,HRTech,42,MQL,Low,Rep C,2025-04-06
1259,Jodi Bass,"Higgins, Waters and Brooks",brosario@hotmail.com,141.319.2993,LinkedIn DMs,E-commerce,99,Customer,High,Rep B,2025-04-21
1260,Darren Evans,Maxwell-Ferguson,gomezrose@kim-ward.biz,+1-636-856-8801x09997,Referral,Healthcare,6,Lead,Low,Rep A,2025-06-17
1261,Joseph Lopez,Levine LLC,travis26@sanders.com,001-972-237-0914x4288,Website Form,E-commerce,39,MQL,Low,Rep C,2025-04-27
1262,Samantha Jacobson,Blanchard Group,carol09@lopez.info,262.928.7504x532,Referral,FinTech,52,MQL,Low,Rep D,2025-06-29
1263,Kendra Petersen,Orr-Watson,jenniferstevens@perkins.com,+1-725-108-9664x172,Facebook Ads,FinTech,23,Lead,Low,Rep B,2025-05-26
1264,Kimberly Cohen,Huynh PLC,jerry45@gmail.com,523-852-1461x110,Referral,HRTech,89,Customer,High,Rep B,2025-06-12
1265,Kurt Ford,"Mcgee, Campbell and Jackson",damon24@gutierrez.net,+1-893-651-9565x456,Webinar,E-commerce,50,MQL,Mid,Rep B,2025-04-03
1266,Jared Martinez,Lee-Daniel,caleb65@yahoo.com,7794912003,LinkedIn DMs,FinTech,43,MQL,Mid,Rep A,2025-04-15
1267,Jose James,Webb and Sons,thammond@alvarez.com,001-667-173-8233x797,Email Campaign,EdTech,19,Lead,Low,Rep C,2025-04-12
1268,William Patton,Schultz Group,christopher32@willis-davis.info,+1-363-762-7420x8600,Email Campaign,SaaS,69,SQL,High,Rep A,2025-04-20
1269,Brian Hernandez,Summers-Jones,tiffany79@yahoo.com,824.893.2317x48487,Website Form,E-commerce,51,MQL,Mid,Rep D,2025-06-11
1270,James Shepherd,Davis LLC,terri88@gmail.com,(174)738-3669x4718,Email Campaign,Healthcare,11,Lead,Low,Rep D,2025-06-20
1271,Dustin Gilbert,"Gomez, Mcdowell and Ford",john65@hotmail.com,001-556-059-2338x925,Webinar,Healthcare,12,Lead,Low,Rep A,2025-04-13
1272,Phillip Martinez,Padilla Inc,curtiscervantes@gmail.com,+1-285-034-1359x070,LinkedIn DMs,E-commerce,74,SQL,High,Rep D,2025-06-25
1273,Brandon Miller,Valencia Ltd,danielburns@gmail.com,8781329911,LinkedIn DMs,SaaS,8,Lead,Low,Rep B,2025-06-23
1274,Brian Nichols,"White, May and Murray",richardsonsusan@gmail.com,345.998.6598x9892,Webinar,E-commerce,24,Lead,Low,Rep D,2025-06-07
1275,Henry Bauer,Juarez-Stewart,sloanconnie@yahoo.com,073.359.9857,Email Campaign,HRTech,92,Customer,High,Rep D,2025-07-01
1276,Hannah Anderson,"Moss, Cortez and Bailey",lbarnes@collins.com,+1-410-420-7101x56339,Website Form,Healthcare,41,MQL,Low,Rep A,2025-04-12
1277,Amanda Schroeder,Haynes-Jimenez,keith32@gmail.com,001-330-742-3289,Facebook Ads,EdTech,36,MQL,Mid,Rep A,2025-04-26
1278,Michael Collins,"Weaver, Barnes and Evans",dhorne@jones.com,(615)928-2249x63825,Facebook Ads,E-commerce,85,Customer,High,Rep A,2025-06-20
1279,Jeremy Butler,"Miller, Clay and Richardson",sanchezanthony@gmail.com,(113)001-0589x911,Website Form,E-commerce,72,SQL,High,Rep A,2025-06-25
1280,Renee Clarke,Sherman-Bowman,barbara41@doyle-martinez.com,663-907-3875x6561,Referral,FinTech,55,MQL,Mid,Rep B,2025-06-22
1281,Kristy Larsen,Travis LLC,kaitlin12@taylor-grimes.com,+1-750-288-7338x174,Webinar,E-commerce,9,Lead,Low,Rep A,2025-05-06
1282,Joshua Haynes,White-Mcdonald,qmaddox@yahoo.com,+1-321-867-3372,LinkedIn DMs,E-commerce,47,MQL,Mid,Rep A,2025-05-09
1283,Jeffrey Fox,Jackson-Brown,calvin65@yahoo.com,+1-151-782-7335x021,Referral,E-commerce,15,Lead,Low,Rep D,2025-05-02
1284,John Miller,"Boyd, George and Boyd",qtaylor@dixon.com,290-712-2302x530,Facebook Ads,Healthcare,48,MQL,Mid,Rep B,2025-04-03
1285,Julie Hernandez,Mitchell PLC,nicole40@yahoo.com,374-887-0554,Email Campaign,HRTech,82,Customer,High,Rep C,2025-06-19
1286,Alexandra Howard,"White, Murphy and Hernandez",christina09@hotmail.com,001-823-321-5328,Email Campaign,E-commerce,42,MQL,Low,Rep B,2025-06-26
1287,Patricia Lewis,Casey Inc,terrellkaren@yahoo.com,(645)609-8078,Referral,EdTech,60,SQL,Mid,Rep A,2025-05-15
1288,Brandon Brown,"Leon, Spencer and Turner",brian27@preston-gonzalez.com,001-382-955-3631x5737,LinkedIn DMs,Healthcare,84,Customer,High,Rep C,2025-04-07
1289,Kristi Nichols,Alexander-Rios,hammondjason@yahoo.com,001-063-599-9906x70231,Email Campaign,FinTech,70,SQL,Mid,Rep D,2025-06-27
1290,Gary Suarez,Smith and Sons,michellehamilton@gmail.com,(965)221-1986,Webinar,E-commerce,12,Lead,Low,Rep B,2025-05-03
1291,Karen Lee,Ramirez PLC,carolgraves@bennett.com,(253)613-8184x8786,Webinar,HRTech,2,Lead,Low,Rep D,2025-05-21
1292,Julie Jones,"Heath, Becker and Sanchez",alexschaefer@sanders.com,695-628-5916,Facebook Ads,SaaS,7,Lead,Low,Rep D,2025-06-01
1293,Joshua Hernandez,Oliver Inc,lauriepatterson@norton-avery.com,+1-827-337-7997x9315,LinkedIn DMs,HRTech,80,Customer,High,Rep D,2025-06-28
1294,Lisa Lee,Kennedy-May,imeyer@yahoo.com,001-325-744-3387x234,Website Form,FinTech,3,Lead,Low,Rep D,2025-06-15
1295,David Watkins,"Austin, Howe and Rodriguez",hlopez@gmail.com,759.648.8720,Email Campaign,SaaS,3,Lead,Low,Rep B,2025-05-09
1296,Shawn Keller Jr.,Hernandez-Carrillo,lrubio@diaz.com,038-012-1924,Referral,FinTech,27,Lead,Low,Rep A,2025-06-03
1297,Jennifer Clark,Jackson Group,brenda27@torres.org,(132)839-0684,Website Form,FinTech,40,MQL,Mid,Rep A,2025-06-21
1298,Anthony Flores,Cruz-Duncan,rothtiffany@gmail.com,+1-949-201-3303x422,Website Form,Healthcare,33,MQL,Mid,Rep B,2025-05-25
1299,Frances Herring,"Stanley, Martin and Roberts",sara65@mckinney.net,645-569-9033x6545,LinkedIn DMs,EdTech,92,Customer,High,Rep A,2025-04-26
1300,Glenn Parker,Mcdonald-Castillo,cynthia27@gmail.com,299.960.4320,Facebook Ads,E-commerce,1,Lead,Low,Rep A,2025-06-04
1301,Robert Hernandez,Ball-Nelson,wberry@johnson-giles.com,372.417.4909,Website Form,SaaS,8,Lead,Low,Rep B,2025-06-23
1302,Krista Washington,"Stephens, Peck and Mcdaniel",dmitchell@sharp.com,517.778.4251x081,Facebook Ads,SaaS,32,MQL,Mid,Rep A,2025-05-15
1303,Jonathan Webb,Jones-Duncan,elizabeth75@gmail.com,627-970-6699,Facebook Ads,HRTech,48,MQL,Mid,Rep B,2025-05-30
1304,Heather Rogers,Brown-Conner,nicolehernandez@cook-sparks.biz,(802)894-6145x5451,Website Form,HRTech,4,Lead,Low,Rep C,2025-06-25
1305,Nicholas Saunders,Chan-Richardson,clarencebailey@vargas.biz,629-567-2308x5544,LinkedIn DMs,FinTech,94,Customer,High,Rep B,2025-04-24
1306,Patricia Evans,Aguilar-Woods,steelewilliam@yahoo.com,001-688-384-9169x7157,Email Campaign,FinTech,70,SQL,High,Rep B,2025-06-10
1307,Natasha Conley,"Vang, Turner and Johnson",matthewmcneil@davis.com,001-647-788-0936x766,Email Campaign,HRTech,19,Lead,Low,Rep A,2025-04-13
1308,Christopher Soto,Jackson Ltd,cassandramartin@bean.com,1624440090,Email Campaign,EdTech,32,MQL,Low,Rep B,2025-04-25
1309,Shawn Turner,Turner LLC,bellpatricia@blackburn-barrett.com,808-230-0679x92846,Website Form,SaaS,9,Lead,Low,Rep A,2025-04-22
1310,Erin Rogers,King-Jackson,hardingelizabeth@gmail.com,597.011.9080x479,Facebook Ads,E-commerce,12,Lead,Low,Rep A,2025-06-13
1311,Lauren May,Miller-Watson,patriciahunter@hotmail.com,202-725-8114,Facebook Ads,FinTech,11,Lead,Low,Rep C,2025-04-13
1312,Keith Johnson,Bell-Ramos,hallamanda@murphy.org,428.667.7190x233,Email Campaign,FinTech,46,MQL,Low,Rep A,2025-06-24
1313,Jamie Hernandez,"Griffin, Oconnor and Brown",jimenezbrandi@yahoo.com,(052)917-7508,Referral,Healthcare,16,Lead,Low,Rep B,2025-05-10
1314,Manuel Jimenez,"Sanders, Moody and Little",davidmartin@hotmail.com,9860436689,Referral,EdTech,1,Lead,Low,Rep D,2025-05-27
1315,Alec Wilson,"Richardson, Nguyen and Wright",kaiserphillip@thompson-ingram.org,(346)108-7598x60786,Facebook Ads,E-commerce,63,SQL,High,Rep A,2025-04-25
1316,Dr. Carol Johnson DDS,"Mccall, Potts and Booth",william75@sanders.com,+1-403-519-5730x0974,Website Form,EdTech,21,Lead,Low,Rep B,2025-05-12
1317,Heidi Ramirez,Evans and Sons,claynathan@collins-hall.com,001-956-924-0138x598,Website Form,E-commerce,30,MQL,Mid,Rep D,2025-05-15
1318,Rebecca Fisher,Meyer-Glover,sarahmoore@gmail.com,874-323-6298x2599,Website Form,E-commerce,13,Lead,Low,Rep B,2025-05-05
1319,Angela Mckay,Zimmerman-Conley,karen00@hotmail.com,6794719912,LinkedIn DMs,Healthcare,34,MQL,Low,Rep A,2025-04-06
1320,Victoria Jones,York Ltd,monicawilliams@watson-myers.com,+1-903-970-9704x922,Website Form,SaaS,4,Lead,Low,Rep A,2025-04-12
1321,Seth Hartman,Jones-Martin,rose54@yahoo.com,+1-078-835-9944x72512,Facebook Ads,Healthcare,28,Lead,Low,Rep C,2025-06-09
1322,Shannon Smith,Burton-Ward,perkinsalexander@gmail.com,943-058-4716,Referral,SaaS,95,Customer,High,Rep A,2025-04-23
1323,Deanna Flores,Bean Inc,lori36@martinez.info,+1-827-091-7602x4026,LinkedIn DMs,SaaS,59,MQL,Low,Rep C,2025-04-25
1324,Melissa Hammond,"Good, Stevens and Pennington",eric91@gmail.com,6291696708,LinkedIn DMs,SaaS,27,Lead,Low,Rep A,2025-04-21
1325,David Ellis,Kirby Inc,antonio01@williams-west.com,0381606032,Webinar,EdTech,69,SQL,Mid,Rep B,2025-05-12
1326,Cody Green,Blackburn LLC,zhunter@hotmail.com,(827)347-0724x62599,Email Campaign,EdTech,25,Lead,Low,Rep B,2025-05-29
1327,Joseph Simmons DDS,Wyatt LLC,graydonald@gmail.com,608.352.3391,Facebook Ads,Healthcare,3,Lead,Low,Rep B,2025-05-30
1328,Sabrina Lloyd DVM,Taylor-Montes,bdeleon@gmail.com,+1-748-928-2313,LinkedIn DMs,EdTech,97,Customer,High,Rep B,2025-04-10
1329,Dr. Susan Liu,"Terry, Davis and Allen",jennifer33@yahoo.com,749-646-8467,Email Campaign,Healthcare,68,SQL,Mid,Rep D,2025-04-13
1330,Dominique Khan,Cantu-Perez,kellerpamela@gmail.com,+1-724-053-9477x2313,Facebook Ads,Healthcare,25,Lead,Low,Rep C,2025-04-25
1331,Patricia Bennett,Lynn-Roberts,iconway@hotmail.com,(711)539-5730x3341,Referral,HRTech,20,Lead,Low,Rep D,2025-05-09
1332,Scott Hughes,"Williams, Olson and Munoz",gallagherdonald@cox-maddox.com,(354)057-0136x3249,Referral,SaaS,34,MQL,Low,Rep D,2025-04-24
1333,Lori Yang,"Sampson, Rivera and Miller",mnorris@gmail.com,982-504-6161x7132,Email Campaign,FinTech,26,Lead,Low,Rep B,2025-05-20
1334,Susan Pope,Rodriguez-Stephens,tabithasmith@hotmail.com,6613121298,Website Form,HRTech,5,Lead,Low,Rep C,2025-06-18
1335,Theresa Butler,Charles-Young,umiller@campbell.com,926-339-3090,Referral,EdTech,99,Customer,High,Rep C,2025-05-15
1336,Hannah Meyer,Hernandez and Sons,rayjoseph@turner.com,+1-695-596-1689,LinkedIn DMs,FinTech,61,SQL,High,Rep D,2025-06-03
1337,Nicholas Hudson,"Dunn, George and Chung",jacksonanthony@burton.info,636.567.5696,Referral,E-commerce,92,Customer,High,Rep C,2025-05-07
1338,Catherine Vargas,Spencer-Hooper,upearson@yoder.com,(567)016-2998x85849,Email Campaign,SaaS,93,Customer,High,Rep A,2025-06-06
1339,Willie Howard,Vargas-Eaton,jamesmegan@yahoo.com,5257349985,Webinar,E-commerce,9,Lead,Low,Rep D,2025-04-04
1340,Joseph Gordon,Green Ltd,georgecameron@camacho-scott.com,843-230-7487,LinkedIn DMs,SaaS,50,MQL,Mid,Rep C,2025-04-30
1341,Rebecca Lopez,"Gates, Smith and Brown",ashley02@hotmail.com,+1-573-597-2804x6674,Website Form,EdTech,6,Lead,Low,Rep D,2025-05-13
1342,Lisa Wright,Rodriguez-Collins,jack01@hotmail.com,972.398.5879x80666,LinkedIn DMs,EdTech,83,Customer,High,Rep C,2025-05-07
1343,Derek Hart,Spence-Johnson,barnold@hotmail.com,304.000.9536x567,Webinar,E-commerce,60,SQL,High,Rep C,2025-04-22
1344,Mr. Clayton Wagner PhD,Jones-Higgins,joseph42@hall-hall.com,(869)088-7757,Referral,EdTech,44,MQL,Low,Rep A,2025-05-24
1345,Mrs. Jacqueline Jefferson,Jenkins-Allen,walterwood@gmail.com,(746)206-6527x359,Email Campaign,E-commerce,11,Lead,Low,Rep B,2025-06-05
1346,Henry Moreno,"Williams, Williams and Miller",zperkins@yahoo.com,(671)563-0759x2579,Email Campaign,FinTech,66,SQL,Mid,Rep A,2025-05-17
1347,Thomas James,"Williams, Johnson and Lang",shanewise@allen.biz,001-512-558-5799x25234,Website Form,Healthcare,47,MQL,Low,Rep C,2025-06-03
1348,Roger Miller,"Salazar, Hendrix and Morales",cweber@yang-mitchell.info,+1-749-205-0318x27369,Email Campaign,EdTech,73,SQL,High,Rep A,2025-06-15
1349,Taylor Thompson,"Singh, Norris and Cortez",bmiller@hotmail.com,(694)793-8028x3927,Website Form,EdTech,85,Customer,High,Rep C,2025-06-22
1350,Michelle Warren,Chambers-Kennedy,littleanthony@gmail.com,512-979-9167x1613,LinkedIn DMs,E-commerce,88,Customer,High,Rep C,2025-05-19
1351,Amanda Gordon,Davis Ltd,melaniebailey@gmail.com,845.127.1053x8834,LinkedIn DMs,SaaS,98,Customer,High,Rep A,2025-06-15
1352,Kimberly Sheppard,Gardner-Trevino,reedkaren@yahoo.com,001-780-868-4762,Referral,Healthcare,86,Customer,High,Rep B,2025-05-05
1353,Laura Morales,Walton and Sons,theresa17@hudson.com,+1-203-786-4118x94747,Webinar,FinTech,3,Lead,Low,Rep A,2025-04-10
1354,Kenneth Rose,Robertson-Ferguson,angelanelson@hotmail.com,+1-716-855-1312,Webinar,Healthcare,76,SQL,High,Rep A,2025-05-20
1355,Julie Miller,Flynn PLC,cathy04@holder.com,001-291-516-3945x1285,Website Form,E-commerce,92,Customer,High,Rep C,2025-06-09
1356,Yesenia Lee,Shaw PLC,zhowell@glover.com,+1-872-483-4306x741,Email Campaign,FinTech,30,MQL,Low,Rep B,2025-05-11
1357,Ashley Young,"Dunn, Garcia and Lewis",eschmidt@hotmail.com,+1-972-437-2436x752,Referral,E-commerce,90,Customer,High,Rep A,2025-04-22
1358,Holly Mcbride,Shea Inc,vlee@butler.com,+1-524-719-5353,Email Campaign,E-commerce,21,Lead,Low,Rep A,2025-04-07
1359,Tracey Tate,Townsend-Carson,qrodriguez@carter.info,483.997.4135x31234,Facebook Ads,E-commerce,28,Lead,Low,Rep B,2025-05-12
1360,Carol Valenzuela,"Henry, Hunt and Shannon",hurstdavid@yahoo.com,010-383-3311,Webinar,Healthcare,90,Customer,High,Rep D,2025-04-18
1361,Joann Lawson,"King, Scott and Thompson",rmiddleton@gmail.com,+1-428-237-6637x8831,LinkedIn DMs,SaaS,62,SQL,High,Rep A,2025-04-24
1362,William Fisher,Thomas and Sons,qspencer@gmail.com,836.454.8273,Facebook Ads,HRTech,33,MQL,Mid,Rep A,2025-06-03
1363,Deanna Clayton,"Garcia, Sanders and Ramirez",johnsonjody@gmail.com,001-968-292-4590x9472,Email Campaign,FinTech,85,Customer,High,Rep D,2025-04-13
1364,Sarah Robbins,Young-Phelps,nathanielhicks@hotmail.com,858.212.4023x81404,Facebook Ads,SaaS,35,MQL,Mid,Rep A,2025-06-02
1365,Amber Nichols,Miller and Sons,ellenrogers@frank-warner.com,001-634-893-6594,Website Form,EdTech,52,MQL,Mid,Rep A,2025-05-09
1366,Maureen Stafford,Miller Ltd,thomasguerra@gmail.com,001-874-573-6414,Facebook Ads,E-commerce,34,MQL,Mid,Rep C,2025-05-31
1367,Jamie Guerrero,Hansen Inc,sandovalbrandy@lopez.com,7963669020,Email Campaign,Healthcare,41,MQL,Low,Rep D,2025-05-05
1368,Vincent Guzman,"Gonzalez, Gross and Marsh",janiceanderson@howard-mcgee.com,001-298-135-2833x88285,Webinar,Healthcare,51,MQL,Low,Rep D,2025-05-03
1369,Rachael Banks,Hoffman-Fisher,jessicamoore@gmail.com,(988)600-0004x683,Referral,Healthcare,47,MQL,Mid,Rep D,2025-05-07
1370,Michelle Dillon,Schneider Inc,showard@hotmail.com,001-335-701-9165x0929,Website Form,EdTech,82,Customer,High,Rep C,2025-05-23
1371,Amy Bass,Villa-Garcia,cforbes@rios.info,012-967-6424x954,Webinar,EdTech,58,MQL,Low,Rep A,2025-06-29
1372,Johnny Silva PhD,Mckenzie Group,davidlambert@taylor.info,(129)270-6536x6121,Facebook Ads,EdTech,75,SQL,Mid,Rep B,2025-04-14
1373,Cindy Murray,"Hernandez, Morrow and Davis",frankmaynard@gonzalez.info,744-124-0438x428,Email Campaign,HRTech,57,MQL,Low,Rep D,2025-06-13
1374,Kaylee Allen,Francis-Wade,gomezdiana@alvarez.com,528-592-3446x332,LinkedIn DMs,EdTech,23,Lead,Low,Rep B,2025-04-11
1375,Luis King,Jones Inc,dianeyoung@hotmail.com,(319)010-7623x7855,Website Form,Healthcare,48,MQL,Low,Rep A,2025-05-14
1376,Christopher Pearson,"Williams, Graham and Stanton",hernandezdalton@andersen.biz,267.395.8948,Email Campaign,EdTech,22,Lead,Low,Rep A,2025-04-26
1377,Kelly Bennett,"Rasmussen, Nelson and Martinez",anthonylawrence@hotmail.com,+1-328-233-1777x3649,Facebook Ads,Healthcare,17,Lead,Low,Rep A,2025-06-04
1378,Vanessa Clark,"Robles, Foster and Miller",thomas95@hotmail.com,806.686.6096x8507,Email Campaign,Healthcare,69,SQL,High,Rep D,2025-05-08
1379,Stephen Clark,Hardy-Perez,carrillotiffany@hotmail.com,795-804-9566,Website Form,FinTech,11,Lead,Low,Rep B,2025-04-08
1380,Jeffery White,Frazier Inc,kimberly57@miller.com,(951)467-4702,Webinar,E-commerce,94,Customer,High,Rep A,2025-04-22
1381,Travis Morales,"Nielsen, Harvey and Williams",joshuawalsh@yahoo.com,(416)749-7489,LinkedIn DMs,Healthcare,15,Lead,Low,Rep B,2025-06-02
1382,Richard Hall,Williams-Baker,palmerrebecca@pittman.com,850-618-7996x3440,Webinar,E-commerce,91,Customer,High,Rep D,2025-05-12
1383,Nancy Nicholson,"Castro, Collins and Estrada",franktanner@marsh.org,+1-179-229-3989x085,Website Form,EdTech,35,MQL,Mid,Rep B,2025-06-18
1384,Sarah Martin,Becker-Wells,doris03@yahoo.com,819-624-7665,Website Form,E-commerce,33,MQL,Mid,Rep C,2025-06-10
1385,Gina Escobar,Adams PLC,sarah44@yahoo.com,015-984-5554,Website Form,E-commerce,84,Customer,High,Rep B,2025-05-05
1386,Jennifer Lewis,Gibson Inc,garciaapril@yahoo.com,357-161-7029x727,Facebook Ads,Healthcare,16,Lead,Low,Rep C,2025-07-01
1387,Ryan Friedman,"Scott, Barry and Maldonado",fjackson@yahoo.com,(448)394-1757,Website Form,EdTech,34,MQL,Low,Rep C,2025-04-18
1388,Justin Long,"Taylor, Davidson and Stout",vanessa55@gmail.com,372.342.3823x892,Website Form,HRTech,66,SQL,Mid,Rep B,2025-05-05
1389,Juan Reynolds,"Bauer, Gonzalez and Mccarthy",phill@bowman.org,373-591-8158x084,Facebook Ads,E-commerce,99,Customer,High,Rep A,2025-05-30
1390,Renee Lawrence,Henry-Fuller,dperez@baker.biz,592.216.9337,LinkedIn DMs,EdTech,40,MQL,Mid,Rep B,2025-05-07
1391,Margaret Wyatt,Kerr-Adams,vrosario@wood.net,+1-240-919-4122x95470,Referral,FinTech,28,Lead,Low,Rep D,2025-04-26
1392,Juan Short,"Marquez, Key and Shields",nbenson@potts.net,(174)494-5986,Facebook Ads,Healthcare,47,MQL,Mid,Rep B,2025-05-19
1393,Kenneth Singh,Taylor PLC,meyerjacob@gmail.com,1029271822,Email Campaign,HRTech,39,MQL,Low,Rep D,2025-06-08
1394,Alexis Logan,James-Henry,wdiaz@powell-jones.com,+1-247-141-1673x96450,Webinar,EdTech,70,SQL,Mid,Rep B,2025-05-11
1395,Mr. Troy Bright DDS,Mercer Group,ksellers@yahoo.com,001-391-109-8983,Email Campaign,E-commerce,73,SQL,Mid,Rep D,2025-06-09
1396,Sarah Kane,Bradley and Sons,joycastillo@gmail.com,045.047.4424,Referral,FinTech,20,Lead,Low,Rep A,2025-04-21
1397,Sheila Sparks,Silva Ltd,qmartinez@butler.org,061-835-5496,Email Campaign,E-commerce,1,Lead,Low,Rep B,2025-06-26
1398,Debbie Mcdonald,Smith Ltd,nicolehoward@flores-williams.com,457-027-8929x21476,Website Form,Healthcare,72,SQL,Mid,Rep A,2025-04-15
1399,Marc Meyer,"Lopez, Campbell and Grant",brewerbradley@blake.com,592.659.9387x888,Referral,EdTech,87,Customer,High,Rep A,2025-06-29
1400,Joshua Valdez,"Taylor, Wilson and Hawkins",ygibson@gmail.com,185.081.4635x808,LinkedIn DMs,EdTech,63,SQL,Mid,Rep D,2025-06-24
1401,Mark Garza,Harris-Lucas,cheryldavis@hughes.com,001-118-038-6503x066,Email Campaign,EdTech,67,SQL,High,Rep D,2025-05-12
1402,Marissa Marsh,Davis-Galvan,alicialittle@parker.com,(663)225-8160x2237,Email Campaign,Healthcare,4,Lead,Low,Rep A,2025-06-11
1403,Mark Baker DVM,Aguirre-Lester,janetanderson@hotmail.com,001-986-794-2205x8592,Webinar,EdTech,58,MQL,Mid,Rep C,2025-06-18
1404,Richard Bailey DDS,Hall Ltd,jfrye@kennedy.com,001-402-268-0814x635,LinkedIn DMs,FinTech,25,Lead,Low,Rep D,2025-05-05
1405,Sophia Santos,Spears-Coleman,brandon79@gmail.com,705.711.3272,Webinar,E-commerce,47,MQL,Low,Rep C,2025-06-26
1406,Thomas Gillespie,Welch Group,joannwolf@gray.biz,520-133-2057x37194,Referral,Healthcare,38,MQL,Low,Rep C,2025-04-06
1407,Andrew Vasquez,Castillo Group,howellbrian@yahoo.com,608-282-1927x265,Facebook Ads,HRTech,15,Lead,Low,Rep D,2025-06-06
1408,Gabriella Fischer,Thompson-Wright,pjordan@duarte.com,(930)848-5111,Website Form,E-commerce,63,SQL,High,Rep B,2025-05-12
1409,Jose Stone,"Salas, Wise and Wilson",katie02@yahoo.com,183.252.4485x31726,LinkedIn DMs,E-commerce,21,Lead,Low,Rep B,2025-05-26
1410,Shawn Miller,"Vazquez, Boyer and Cook",carpenterdean@gmail.com,248-441-7154,Webinar,Healthcare,99,Customer,High,Rep D,2025-05-02
1411,Olivia Lopez,"Bennett, Nichols and Johnson",edwardsjohn@larson.info,001-269-951-9132x0585,Webinar,E-commerce,57,MQL,Low,Rep A,2025-04-23
1412,Katherine Moody,"Cox, Williams and Mills",jfowler@gmail.com,+1-369-390-9147x20080,Website Form,FinTech,53,MQL,Low,Rep A,2025-06-02
1413,Jacob Perez,"Nichols, Wilson and Rivera",jasonpalmer@gmail.com,(652)567-0553x43535,Facebook Ads,EdTech,46,MQL,Mid,Rep A,2025-05-11
1414,Charles Coleman,Flores Ltd,matthew40@yahoo.com,992-711-0837x908,LinkedIn DMs,EdTech,14,Lead,Low,Rep A,2025-05-16
